
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 10-Feb-2026 at 09:55:27.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6
       (s)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)
   14.0300   1.1897971E+07   1.2107996E+07   1.5493271E+07   1.5472778E+07   1.1724263E+07   1.1534767E+07   1.1933732E+07   1.2143762E+07   1.5529908E+07   1.5509460E+07   1.1760863E+07   1.1571318E+07
   14.0400   1.1897047E+07   1.2107300E+07   1.5494603E+07   1.5473996E+07   1.1721413E+07   1.1531803E+07   1.1932788E+07   1.2143042E+07   1.5531185E+07   1.5510625E+07   1.1758036E+07   1.1568379E+07
   14.0500   1.1896267E+07   1.2106751E+07   1.5496019E+07   1.5475292E+07   1.1718613E+07   1.1528893E+07   1.1931952E+07   1.2142430E+07   1.5532548E+07   1.5511875E+07   1.1755300E+07   1.1565532E+07
   14.0600   1.1895627E+07   1.2106342E+07   1.5497518E+07   1.5476667E+07   1.1715871E+07   1.1526044E+07   1.1931229E+07   1.2141931E+07   1.5533999E+07   1.5513212E+07   1.1752648E+07   1.1562771E+07
   14.0700   1.1895125E+07   1.2106072E+07   1.5499102E+07   1.5478123E+07   1.1713190E+07   1.1523259E+07   1.1930624E+07   1.2141550E+07   1.5535540E+07   1.5514636E+07   1.1750077E+07   1.1560092E+07
   14.0800   1.1894752E+07   1.2105932E+07   1.5500773E+07   1.5479662E+07   1.1710575E+07   1.1520542E+07   1.1930142E+07   1.2141293E+07   1.5537172E+07   1.5516149E+07   1.1747578E+07   1.1557488E+07
   14.0900   1.1894506E+07   1.2105919E+07   1.5502529E+07   1.5481285E+07   1.1708035E+07   1.1517904E+07   1.1929790E+07   1.2141168E+07   1.5538897E+07   1.5517752E+07   1.1745147E+07   1.1554952E+07
   14.1000   1.1894378E+07   1.2106026E+07   1.5504373E+07   1.5482991E+07   1.1705571E+07   1.1515342E+07   1.1929574E+07   1.2141180E+07   1.5540717E+07   1.5519444E+07   1.1742776E+07   1.1552480E+07
   14.1100   1.1894365E+07   1.2106246E+07   1.5506303E+07   1.5484784E+07   1.1703197E+07   1.1512872E+07   1.1929498E+07   1.2141334E+07   1.5542631E+07   1.5521227E+07   1.1740460E+07   1.1550066E+07
   14.1200   1.1894459E+07   1.2106575E+07   1.5508320E+07   1.5486662E+07   1.1700912E+07   1.1510492E+07   1.1929566E+07   1.2141634E+07   1.5544640E+07   1.5523100E+07   1.1738197E+07   1.1547707E+07
   14.1300   1.1894657E+07   1.2107005E+07   1.5510424E+07   1.5488627E+07   1.1698728E+07   1.1508214E+07   1.1929780E+07   1.2142083E+07   1.5546745E+07   1.5525064E+07   1.1735984E+07   1.1545402E+07
   14.1400   1.1894951E+07   1.2107532E+07   1.5512613E+07   1.5490677E+07   1.1696646E+07   1.1506040E+07   1.1930139E+07   1.2142679E+07   1.5548946E+07   1.5527118E+07   1.1733823E+07   1.1543150E+07
   14.1500   1.1895340E+07   1.2108151E+07   1.5514888E+07   1.5492814E+07   1.1694676E+07   1.1503976E+07   1.1930641E+07   1.2143419E+07   1.5551242E+07   1.5529262E+07   1.1731716E+07   1.1540956E+07
   14.1600   1.1895815E+07   1.2108856E+07   1.5517246E+07   1.5495036E+07   1.1692820E+07   1.1502028E+07   1.1931280E+07   1.2144299E+07   1.5553632E+07   1.5531497E+07   1.1729670E+07   1.1538825E+07
   14.1700   1.1896377E+07   1.2109645E+07   1.5519687E+07   1.5497343E+07   1.1691085E+07   1.1500201E+07   1.1932050E+07   1.2145310E+07   1.5556115E+07   1.5533821E+07   1.1727692E+07   1.1536765E+07
   14.1800   1.1897020E+07   1.2110512E+07   1.5522209E+07   1.5499733E+07   1.1689475E+07   1.1498498E+07   1.1932941E+07   1.2146443E+07   1.5558688E+07   1.5536233E+07   1.1725794E+07   1.1534786E+07
   14.1900   1.1897743E+07   1.2111457E+07   1.5524812E+07   1.5502207E+07   1.1687993E+07   1.1496923E+07   1.1933941E+07   1.2147685E+07   1.5561351E+07   1.5538734E+07   1.1723988E+07   1.1532900E+07
   14.2000   1.1898542E+07   1.2112475E+07   1.5527490E+07   1.5504760E+07   1.1686644E+07   1.1495480E+07   1.1935040E+07   1.2149024E+07   1.5564101E+07   1.5541322E+07   1.1722288E+07   1.1531121E+07
   14.2100   1.1899416E+07   1.2113565E+07   1.5530246E+07   1.5507393E+07   1.1685429E+07   1.1494172E+07   1.1936223E+07   1.2150446E+07   1.5566934E+07   1.5543996E+07   1.1720709E+07   1.1529463E+07
   14.2200   1.1900365E+07   1.2114727E+07   1.5533073E+07   1.5510101E+07   1.1684353E+07   1.1493003E+07   1.1937477E+07   1.2151936E+07   1.5569848E+07   1.5546754E+07   1.1719268E+07   1.1527942E+07
   14.2300   1.1901386E+07   1.2115956E+07   1.5535972E+07   1.5512885E+07   1.1683418E+07   1.1491974E+07   1.1938789E+07   1.2153480E+07   1.5572840E+07   1.5549595E+07   1.1717978E+07   1.1526571E+07
   14.2400   1.1902479E+07   1.2117254E+07   1.5538937E+07   1.5515738E+07   1.1682627E+07   1.1491090E+07   1.1940147E+07   1.2155066E+07   1.5575905E+07   1.5552516E+07   1.1716855E+07   1.1525365E+07
   14.2500   1.1903642E+07   1.2118618E+07   1.5541967E+07   1.5518662E+07   1.1681984E+07   1.1490353E+07   1.1941540E+07   1.2156680E+07   1.5579040E+07   1.5555516E+07   1.1715913E+07   1.1524337E+07
   14.2600   1.1904873E+07   1.2120045E+07   1.5545057E+07   1.5521650E+07   1.1681491E+07   1.1489766E+07   1.1942959E+07   1.2158314E+07   1.5582241E+07   1.5558590E+07   1.1715162E+07   1.1523498E+07
   14.2700   1.1906174E+07   1.2121535E+07   1.5548204E+07   1.5524700E+07   1.1681153E+07   1.1489335E+07   1.1944397E+07   1.2159960E+07   1.5585505E+07   1.5561737E+07   1.1714613E+07   1.1522859E+07
   14.2800   1.1907538E+07   1.2123085E+07   1.5551404E+07   1.5527808E+07   1.1680973E+07   1.1489063E+07   1.1945849E+07   1.2161611E+07   1.5588825E+07   1.5564952E+07   1.1714273E+07   1.1522425E+07
   14.2900   1.1908967E+07   1.2124692E+07   1.5554654E+07   1.5530972E+07   1.1680957E+07   1.1488954E+07   1.1947313E+07   1.2163267E+07   1.5592199E+07   1.5568231E+07   1.1714147E+07   1.1522202E+07
   14.3000   1.1910457E+07   1.2126354E+07   1.5557947E+07   1.5534185E+07   1.1681108E+07   1.1489014E+07   1.1948789E+07   1.2164925E+07   1.5595622E+07   1.5571570E+07   1.1714238E+07   1.1522194E+07
   14.3100   1.1912003E+07   1.2128066E+07   1.5561282E+07   1.5537445E+07   1.1681435E+07   1.1489249E+07   1.1950279E+07   1.2166588E+07   1.5599088E+07   1.5574964E+07   1.1714546E+07   1.1522400E+07
   14.3200   1.1913605E+07   1.2129825E+07   1.5564649E+07   1.5540746E+07   1.1681940E+07   1.1489665E+07   1.1951787E+07   1.2168261E+07   1.5602594E+07   1.5578409E+07   1.1715069E+07   1.1522821E+07
   14.3300   1.1915257E+07   1.2131625E+07   1.5568048E+07   1.5544086E+07   1.1682634E+07   1.1490268E+07   1.1953318E+07   1.2169947E+07   1.5606134E+07   1.5581898E+07   1.1715805E+07   1.1523453E+07
   14.3400   1.1916955E+07   1.2133464E+07   1.5571471E+07   1.5547458E+07   1.1683519E+07   1.1491064E+07   1.1954881E+07   1.2171655E+07   1.5609702E+07   1.5585426E+07   1.1716751E+07   1.1524294E+07
   14.3500   1.1918697E+07   1.2135336E+07   1.5574913E+07   1.5550858E+07   1.1684606E+07   1.1492063E+07   1.1956480E+07   1.2173390E+07   1.5613295E+07   1.5588987E+07   1.1717900E+07   1.1525339E+07
   14.3600   1.1920477E+07   1.2137236E+07   1.5578369E+07   1.5554282E+07   1.1685898E+07   1.1493268E+07   1.1958125E+07   1.2175161E+07   1.5616905E+07   1.5592575E+07   1.1719250E+07   1.1526585E+07
   14.3700   1.1922292E+07   1.2139159E+07   1.5581832E+07   1.5557723E+07   1.1687405E+07   1.1494688E+07   1.1959821E+07   1.2176973E+07   1.5620529E+07   1.5596185E+07   1.1720796E+07   1.1528029E+07
   14.3800   1.1924137E+07   1.2141102E+07   1.5585298E+07   1.5561177E+07   1.1689131E+07   1.1496329E+07   1.1961574E+07   1.2178832E+07   1.5624159E+07   1.5599808E+07   1.1722535E+07   1.1529669E+07
   14.3900   1.1926012E+07   1.2143062E+07   1.5588760E+07   1.5564639E+07   1.1691085E+07   1.1498198E+07   1.1963389E+07   1.2180743E+07   1.5627790E+07   1.5603441E+07   1.1724466E+07   1.1531503E+07
   14.4000   1.1927909E+07   1.2145032E+07   1.5592213E+07   1.5568103E+07   1.1693269E+07   1.1500298E+07   1.1965267E+07   1.2182707E+07   1.5631416E+07   1.5607075E+07   1.1726589E+07   1.1533533E+07
   14.4100   1.1929831E+07   1.2147012E+07   1.5595648E+07   1.5571562E+07   1.1695690E+07   1.1502638E+07   1.1967211E+07   1.2184724E+07   1.5635030E+07   1.5610705E+07   1.1728907E+07   1.1535761E+07
   14.4200   1.1931773E+07   1.2148999E+07   1.5599065E+07   1.5575014E+07   1.1698351E+07   1.1505218E+07   1.1969217E+07   1.2186793E+07   1.5638627E+07   1.5614325E+07   1.1731424E+07   1.1538192E+07
   14.4300   1.1933734E+07   1.2150990E+07   1.5602452E+07   1.5578449E+07   1.1701257E+07   1.1508046E+07   1.1971283E+07   1.2188909E+07   1.5642198E+07   1.5617928E+07   1.1734147E+07   1.1540833E+07
   14.4400   1.1935715E+07   1.2152987E+07   1.5605806E+07   1.5581865E+07   1.1704408E+07   1.1511120E+07   1.1973404E+07   1.2191066E+07   1.5645737E+07   1.5621509E+07   1.1737083E+07   1.1543691E+07
   14.4500   1.1937715E+07   1.2154987E+07   1.5609122E+07   1.5585255E+07   1.1707808E+07   1.1514447E+07   1.1975573E+07   1.2193258E+07   1.5649238E+07   1.5625061E+07   1.1740242E+07   1.1546776E+07
   14.4600   1.1939736E+07   1.2156991E+07   1.5612391E+07   1.5588611E+07   1.1711458E+07   1.1518025E+07   1.1977781E+07   1.2195473E+07   1.5652694E+07   1.5628579E+07   1.1743635E+07   1.1550100E+07
   14.4700   1.1941776E+07   1.2159000E+07   1.5615611E+07   1.5591932E+07   1.1715355E+07   1.1521853E+07   1.1980019E+07   1.2197703E+07   1.5656097E+07   1.5632057E+07   1.1747273E+07   1.1553672E+07
   14.4800   1.1943842E+07   1.2161017E+07   1.5618773E+07   1.5595206E+07   1.1719505E+07   1.1525939E+07   1.1982280E+07   1.2199938E+07   1.5659442E+07   1.5635490E+07   1.1751169E+07   1.1557505E+07
   14.4900   1.1945930E+07   1.2163040E+07   1.5621873E+07   1.5598433E+07   1.1723899E+07   1.1530272E+07   1.1984553E+07   1.2202168E+07   1.5662721E+07   1.5638871E+07   1.1755332E+07   1.1561609E+07
   14.5000   1.1948047E+07   1.2165075E+07   1.5624907E+07   1.5601605E+07   1.1728544E+07   1.1534861E+07   1.1986830E+07   1.2204383E+07   1.5665927E+07   1.5642196E+07   1.1759774E+07   1.1565995E+07
   14.5100   1.1950191E+07   1.2167119E+07   1.5627866E+07   1.5604715E+07   1.1733433E+07   1.1539699E+07   1.1989104E+07   1.2206576E+07   1.5669055E+07   1.5645459E+07   1.1764502E+07   1.1570670E+07
   14.5200   1.1952366E+07   1.2169179E+07   1.5630747E+07   1.5607759E+07   1.1738568E+07   1.1544787E+07   1.1991371E+07   1.2208740E+07   1.5672099E+07   1.5648654E+07   1.1769523E+07   1.1575641E+07
   14.5300   1.1954573E+07   1.2171251E+07   1.5633545E+07   1.5610733E+07   1.1743945E+07   1.1550123E+07   1.1993625E+07   1.2210872E+07   1.5675052E+07   1.5651776E+07   1.1774841E+07   1.1580914E+07
   14.5400   1.1956815E+07   1.2173341E+07   1.5636254E+07   1.5613630E+07   1.1749565E+07   1.1555708E+07   1.1995865E+07   1.2212968E+07   1.5677909E+07   1.5654820E+07   1.1780459E+07   1.1586489E+07
   14.5500   1.1959091E+07   1.2175446E+07   1.5638870E+07   1.5616444E+07   1.1755425E+07   1.1561539E+07   1.1998093E+07   1.2215031E+07   1.5680665E+07   1.5657781E+07   1.1786376E+07   1.1592366E+07
   14.5600   1.1961403E+07   1.2177570E+07   1.5641388E+07   1.5619174E+07   1.1761524E+07   1.1567615E+07   1.2000311E+07   1.2217062E+07   1.5683315E+07   1.5660653E+07   1.1792588E+07   1.1598542E+07
   14.5700   1.1963750E+07   1.2179710E+07   1.5643802E+07   1.5621811E+07   1.1767861E+07   1.1573937E+07   1.2002523E+07   1.2219066E+07   1.5685854E+07   1.5663430E+07   1.1799089E+07   1.1605013E+07
   14.5800   1.1966133E+07   1.2181868E+07   1.5646110E+07   1.5624353E+07   1.1774435E+07   1.1580502E+07   1.2004738E+07   1.2221051E+07   1.5688277E+07   1.5666109E+07   1.1805872E+07   1.1611771E+07
   14.5900   1.1968553E+07   1.2184043E+07   1.5648306E+07   1.5626796E+07   1.1781246E+07   1.1587311E+07   1.2006962E+07   1.2223025E+07   1.5690582E+07   1.5668683E+07   1.1812926E+07   1.1618807E+07
   14.6000   1.1971005E+07   1.2186232E+07   1.5650388E+07   1.5629135E+07   1.1788291E+07   1.1594362E+07   1.2009206E+07   1.2224997E+07   1.5692764E+07   1.5671149E+07   1.1820241E+07   1.1626109E+07
   14.6100   1.1973492E+07   1.2188436E+07   1.5652350E+07   1.5631366E+07   1.1795572E+07   1.1601656E+07   1.2011478E+07   1.2226977E+07   1.5694819E+07   1.5673501E+07   1.1827804E+07   1.1633668E+07
   14.6200   1.1976012E+07   1.2190654E+07   1.5654190E+07   1.5633488E+07   1.1803084E+07   1.1609189E+07   1.2013788E+07   1.2228976E+07   1.5696745E+07   1.5675735E+07   1.1835604E+07   1.1641471E+07
   14.6300   1.1978563E+07   1.2192884E+07   1.5655904E+07   1.5635495E+07   1.1810828E+07   1.1616961E+07   1.2016146E+07   1.2231003E+07   1.5698539E+07   1.5677847E+07   1.1843627E+07   1.1649507E+07
   14.6400   1.1981145E+07   1.2195125E+07   1.5657490E+07   1.5637385E+07   1.1818802E+07   1.1624972E+07   1.2018560E+07   1.2233067E+07   1.5700197E+07   1.5679833E+07   1.1851862E+07   1.1657764E+07
   14.6500   1.1983757E+07   1.2197377E+07   1.5658944E+07   1.5639155E+07   1.1827001E+07   1.1633215E+07   1.2021037E+07   1.2235175E+07   1.5701718E+07   1.5681690E+07   1.1860299E+07   1.1666234E+07
   14.6600   1.1986398E+07   1.2199639E+07   1.5660266E+07   1.5640804E+07   1.1835424E+07   1.1641690E+07   1.2023582E+07   1.2237334E+07   1.5703100E+07   1.5683415E+07   1.1868928E+07   1.1674906E+07
   14.6700   1.1989070E+07   1.2201912E+07   1.5661451E+07   1.5642327E+07   1.1844067E+07   1.1650394E+07   1.2026199E+07   1.2239546E+07   1.5704339E+07   1.5685005E+07   1.1877742E+07   1.1683774E+07
   14.6800   1.1991771E+07   1.2204195E+07   1.5662499E+07   1.5643725E+07   1.1852923E+07   1.1659318E+07   1.2028890E+07   1.2241814E+07   1.5705434E+07   1.5686458E+07   1.1886735E+07   1.1692832E+07
   14.6900   1.1994504E+07   1.2206492E+07   1.5663409E+07   1.5644994E+07   1.1861988E+07   1.1668461E+07   1.2031653E+07   1.2244137E+07   1.5706384E+07   1.5687771E+07   1.1895903E+07   1.1702077E+07
   14.7000   1.1997269E+07   1.2208801E+07   1.5664179E+07   1.5646134E+07   1.1871254E+07   1.1677813E+07   1.2034486E+07   1.2246513E+07   1.5707187E+07   1.5688944E+07   1.1905244E+07   1.1711505E+07
   14.7100   1.2000069E+07   1.2211128E+07   1.5664809E+07   1.5647143E+07   1.1880715E+07   1.1687368E+07   1.2037385E+07   1.2248937E+07   1.5707843E+07   1.5689976E+07   1.1914756E+07   1.1721116E+07
   14.7200   1.2002904E+07   1.2213472E+07   1.5665298E+07   1.5648020E+07   1.1890361E+07   1.1697118E+07   1.2040345E+07   1.2251405E+07   1.5708349E+07   1.5690866E+07   1.1924440E+07   1.1730909E+07
   14.7300   1.2005780E+07   1.2215839E+07   1.5665647E+07   1.5648765E+07   1.1900185E+07   1.1707054E+07   1.2043359E+07   1.2253908E+07   1.5708706E+07   1.5691613E+07   1.1934296E+07   1.1740885E+07
   14.7400   1.2008696E+07   1.2218230E+07   1.5665856E+07   1.5649377E+07   1.1910176E+07   1.1717167E+07   1.2046420E+07   1.2256441E+07   1.5708913E+07   1.5692218E+07   1.1944325E+07   1.1751044E+07
   14.7500   1.2011658E+07   1.2220650E+07   1.5665925E+07   1.5649857E+07   1.1920324E+07   1.1727446E+07   1.2049521E+07   1.2258997E+07   1.5708970E+07   1.5692682E+07   1.1954527E+07   1.1761386E+07
   14.7600   1.2014668E+07   1.2223103E+07   1.5665855E+07   1.5650204E+07   1.1930620E+07   1.1737883E+07   1.2052656E+07   1.2261568E+07   1.5708878E+07   1.5693004E+07   1.1964902E+07   1.1771910E+07
   14.7700   1.2017727E+07   1.2225590E+07   1.5665649E+07   1.5650419E+07   1.1941051E+07   1.1748465E+07   1.2055818E+07   1.2264149E+07   1.5708638E+07   1.5693187E+07   1.1975449E+07   1.1782615E+07
   14.7800   1.2020842E+07   1.2228117E+07   1.5665305E+07   1.5650502E+07   1.1951609E+07   1.1759183E+07   1.2059002E+07   1.2266736E+07   1.5708251E+07   1.5693232E+07   1.1986164E+07   1.1793496E+07
   14.7900   1.2024010E+07   1.2230684E+07   1.5664828E+07   1.5650456E+07   1.1962282E+07   1.1770026E+07   1.2062207E+07   1.2269326E+07   1.5707719E+07   1.5693140E+07   1.1997042E+07   1.1804548E+07
   14.8000   1.2027237E+07   1.2233298E+07   1.5664219E+07   1.5650280E+07   1.1973059E+07   1.1780984E+07   1.2065430E+07   1.2271919E+07   1.5707043E+07   1.5692913E+07   1.2008074E+07   1.1815763E+07
   14.8100   1.2030522E+07   1.2235957E+07   1.5663478E+07   1.5649975E+07   1.1983932E+07   1.1792046E+07   1.2068673E+07   1.2274514E+07   1.5706227E+07   1.5692553E+07   1.2019252E+07   1.1827132E+07
   14.8200   1.2033867E+07   1.2238664E+07   1.5662614E+07   1.5649549E+07   1.1994887E+07   1.1803201E+07   1.2071936E+07   1.2277117E+07   1.5705274E+07   1.5692062E+07   1.2030563E+07   1.1838642E+07
   14.8300   1.2037272E+07   1.2241420E+07   1.5661620E+07   1.5648995E+07   1.2005919E+07   1.1814443E+07   1.2075226E+07   1.2279731E+07   1.5704186E+07   1.5691443E+07   1.2041993E+07   1.1850278E+07
   14.8400   1.2040738E+07   1.2244226E+07   1.5660508E+07   1.5648323E+07   1.2017015E+07   1.1825758E+07   1.2078547E+07   1.2282364E+07   1.5702968E+07   1.5690697E+07   1.2053526E+07   1.1862026E+07
   14.8500   1.2044261E+07   1.2247080E+07   1.5659275E+07   1.5647532E+07   1.2028168E+07   1.1837139E+07   1.2081906E+07   1.2285023E+07   1.5701624E+07   1.5689829E+07   1.2065143E+07   1.1873867E+07
   14.8600   1.2047845E+07   1.2249986E+07   1.5657928E+07   1.5646625E+07   1.2039368E+07   1.1848577E+07   1.2085312E+07   1.2287719E+07   1.5700157E+07   1.5688840E+07   1.2076826E+07   1.1885783E+07
   14.8700   1.2051483E+07   1.2252937E+07   1.5656469E+07   1.5645606E+07   1.2050607E+07   1.1860062E+07   1.2088772E+07   1.2290460E+07   1.5698573E+07   1.5687733E+07   1.2088555E+07   1.1897754E+07
   14.8800   1.2055179E+07   1.2255939E+07   1.5654902E+07   1.5644478E+07   1.2061875E+07   1.1871586E+07   1.2092295E+07   1.2293256E+07   1.5696876E+07   1.5686512E+07   1.2100311E+07   1.1909761E+07
   14.8900   1.2058926E+07   1.2258984E+07   1.5653230E+07   1.5643245E+07   1.2073166E+07   1.1883141E+07   1.2095889E+07   1.2296116E+07   1.5695071E+07   1.5685180E+07   1.2112074E+07   1.1921785E+07
   14.9000   1.2062727E+07   1.2262076E+07   1.5651459E+07   1.5641910E+07   1.2084469E+07   1.1894716E+07   1.2099560E+07   1.2299048E+07   1.5693164E+07   1.5683741E+07   1.2123826E+07   1.1933807E+07
   14.9100   1.2066575E+07   1.2265210E+07   1.5649591E+07   1.5640476E+07   1.2095776E+07   1.1906303E+07   1.2103314E+07   1.2302059E+07   1.5691158E+07   1.5682198E+07   1.2135549E+07   1.1945811E+07
   14.9200   1.2070473E+07   1.2268389E+07   1.5647631E+07   1.5638947E+07   1.2107080E+07   1.1917894E+07   1.2107155E+07   1.2305154E+07   1.5689059E+07   1.5680556E+07   1.2147228E+07   1.1957780E+07
   14.9300   1.2074416E+07   1.2271609E+07   1.5645584E+07   1.5637329E+07   1.2118367E+07   1.1929475E+07   1.2111085E+07   1.2308335E+07   1.5686873E+07   1.5678818E+07   1.2158849E+07   1.1969702E+07
   14.9400   1.2078406E+07   1.2274872E+07   1.5643453E+07   1.5635624E+07   1.2129632E+07   1.1941043E+07   1.2115104E+07   1.2311604E+07   1.5684604E+07   1.5676989E+07   1.2170400E+07   1.1981563E+07
   14.9500   1.2082439E+07   1.2278176E+07   1.5641246E+07   1.5633837E+07   1.2140861E+07   1.1952580E+07   1.2119210E+07   1.2314960E+07   1.5682258E+07   1.5675074E+07   1.2181873E+07   1.1993355E+07
   14.9600   1.2086517E+07   1.2281522E+07   1.5638963E+07   1.5631971E+07   1.2152048E+07   1.1964081E+07   1.2123399E+07   1.2318399E+07   1.5679839E+07   1.5673078E+07   1.2193260E+07   1.2005069E+07
   14.9700   1.2090639E+07   1.2284912E+07   1.5636613E+07   1.5630033E+07   1.2163177E+07   1.1975531E+07   1.2127665E+07   1.2321916E+07   1.5677352E+07   1.5671004E+07   1.2204555E+07   1.2016700E+07
   14.9800   1.2094803E+07   1.2288344E+07   1.5634198E+07   1.5628023E+07   1.2174241E+07   1.1986922E+07   1.2132002E+07   1.2325505E+07   1.5674803E+07   1.5668859E+07   1.2215754E+07   1.2028242E+07
   14.9900   1.2099014E+07   1.2291823E+07   1.5631726E+07   1.5625950E+07   1.2185227E+07   1.1998241E+07   1.2136401E+07   1.2329158E+07   1.5672195E+07   1.5666647E+07   1.2226854E+07   1.2039692E+07
   15.0000   1.2103268E+07   1.2295347E+07   1.5629198E+07   1.5623813E+07   1.2196123E+07   1.2009475E+07   1.2140854E+07   1.2332867E+07   1.5669534E+07   1.5664373E+07   1.2237853E+07   1.2051048E+07
   15.0100   1.2107567E+07   1.2298918E+07   1.5626622E+07   1.5621622E+07   1.2206918E+07   1.2020615E+07   1.2145351E+07   1.2336623E+07   1.5666824E+07   1.5662043E+07   1.2248750E+07   1.2062306E+07
   15.0200   1.2111913E+07   1.2302540E+07   1.5624002E+07   1.5619377E+07   1.2217601E+07   1.2031647E+07   1.2149884E+07   1.2340418E+07   1.5664070E+07   1.5659661E+07   1.2259542E+07   1.2073465E+07
   15.0300   1.2116304E+07   1.2306211E+07   1.5621343E+07   1.5617084E+07   1.2228163E+07   1.2042562E+07   1.2154445E+07   1.2344244E+07   1.5661278E+07   1.5657233E+07   1.2270227E+07   1.2084520E+07
   15.0400   1.2120741E+07   1.2309933E+07   1.5618649E+07   1.5614746E+07   1.2238589E+07   1.2053347E+07   1.2159026E+07   1.2348095E+07   1.5658450E+07   1.5654763E+07   1.2280802E+07   1.2095469E+07
